"realInteractionDistance" "loessExpectedValue" "loggendist" "loginteraction"
"1" 40000 1486.94422248834 4.60205999132796 0
"2" 80000 1318.41765996132 4.90308998699194 -0.0522416661025656
"3" 120000 1157.23730689047 5.07918124604763 -0.108872251849116
"4" 160000 1001.70260326231 5.20411998265593 -0.171555875352735
"5" 200000 849.92181316479 5.30102999566398 -0.242915702278152
"6" 240000 689.972485677588 5.38021124171161 -0.333462905249814
"7" 280000 609.282039491599 5.44715803134222 -0.3874763016745
"8" 320000 525.354787514714 5.50514997831991 -0.451841983487767
"9" 360000 463.356762567885 5.55630250076729 -0.506379171973963
"10" 400000 413.100142865917 5.60205999132796 -0.556239332616683
"11" 440000 371.7320264158 5.64345267648619 -0.602064698623671
"12" 480000 338.43896609654 5.68124123737559 -0.642814318142871
"13" 520000 309.353860244358 5.7160033436348 -0.681839138094514
"14" 560000 284.489288522727 5.7481880270062 -0.718228758632801
"15" 600000 262.349987268282 5.77815125038364 -0.753413630330772
"16" 640000 242.880418845465 5.80617997398389 -0.786902174635413
"17" 680000 225.504317532632 5.83250891270624 -0.81913981644136
"18" 720000 210.617009184612 5.85733249643127 -0.84880123640619
"19" 760000 196.810326240566 5.88081359228079 -0.87824679654104
"20" 800000 184.326343279101 5.90308998699194 -0.906707270279264
"21" 840000 173.22481036646 5.92427928606188 -0.933684583216373
"22" 880000 163.387683025893 5.94448267215017 -0.959075363631236
"23" 920000 154.536348276989 5.96378782734556 -0.98326403221916
"24" 960000 146.204987042172 5.98227123303957 -1.00733249115927
"25" 1000000 138.501118762755 6 -1.0308413962981
"26" 1040000 131.067752685724 6.01703333929878 -1.05479882479725
"27" 1080000 124.26383210009 6.03342375548695 -1.07794993535033
"28" 1120000 117.979702090602 6.04921802267018 -1.10048738258729
"29" 1160000 112.227323958761 6.06445798922692 -1.12219607042493
"30" 1200000 106.669227925297 6.07918124604763 -1.14425552612189
"31" 1240000 101.582390077675 6.09342168516223 -1.16547625089387
"32" 1280000 96.9749029132803 6.10720996964787 -1.18563532431196
"33" 1320000 92.6114024797919 6.12057393120585 -1.2056302167098
"34" 1360000 88.7078448139161 6.13353890837022 -1.22433264974146
"35" 1400000 85.1217006591104 6.14612803567824 -1.24225438591737
"36" 1440000 81.7800899343924 6.15836249209525 -1.25964709397241
"37" 1480000 78.7360831901106 6.17026171539496 -1.27612087123666
"38" 1520000 75.5704981728728 6.18184358794477 -1.29394239262277
"39" 1560000 72.6880976193868 6.19312459835446 -1.31083137506495
"40" 1600000 69.9580091586069 6.20411998265593 -1.3274572358122
"41" 1640000 67.5396209896057 6.2148438480477 -1.34273605860223
"42" 1680000 65.4089732619203 6.22530928172586 -1.35665734581319
"43" 1720000 63.3853512818832 6.23552844690755 -1.37030577625618
"44" 1760000 61.299750726573 6.24551266781415 -1.3848359693113
"45" 1800000 59.3620871085826 6.25527250510331 -1.39878551591216
"46" 1840000 57.6231840923253 6.26481782300954 -1.41169742531079
