"realInteractionDistance" "loessExpectedValue" "loggendist" "loginteraction"
"1" 40000 612.278041631225 4.60205999132796 0
"2" 80000 572.456711405182 4.90308998699194 -0.0292060330946631
"3" 120000 533.617188075941 5.07918124604763 -0.0597188744650111
"4" 160000 495.726241213023 5.20411998265593 -0.0917067755974386
"5" 200000 458.640661129482 5.30102999566398 -0.125476129639219
"6" 240000 422.184264727465 5.38021124171161 -0.161446641801199
"7" 280000 386.203954468512 5.44715803134222 -0.200131968091526
"8" 320000 350.616269566772 5.50514997831991 -0.242116619747683
"9" 360000 315.483783217551 5.55630250076729 -0.287971644284238
"10" 400000 281.332034829662 5.60205999132796 -0.337729497040553
"11" 440000 250.929153886585 5.64345267648619 -0.387397562239316
"12" 480000 226.733678715009 5.68124123737559 -0.431432650005807
"13" 520000 206.406194354366 5.7160033436348 -0.472225957892839
"14" 560000 189.432591775427 5.7481880270062 -0.509493983213244
"15" 600000 174.791689899161 5.77815125038364 -0.544427903263299
"16" 640000 161.929603462139 5.80617997398389 -0.577622432074235
"17" 680000 150.454554817615 5.83250891270624 -0.609543344460334
"18" 720000 140.427212887977 5.85733249643127 -0.639497408115059
"19" 760000 131.358792729222 5.88081359228079 -0.668489536089365
"20" 800000 123.189773003308 5.90308998699194 -0.696374029474322
"21" 840000 115.827551926609 5.92427928606188 -0.723136807031746
"22" 880000 109.284844979208 5.94448267215017 -0.748388743883986
"23" 920000 103.419212008876 5.96378782734556 -0.772347460050403
"24" 960000 98.0788073936008 5.98227123303957 -0.795373508114014
"25" 1000000 93.1738096357896 6 -0.817654831412144
"26" 1040000 88.7307171865845 6.01703333929878 -0.838874692621886
"27" 1080000 84.6676708452718 6.03342375548695 -0.859231071674696
"28" 1120000 80.8759319096319 6.04921802267018 -0.879129386487341
"29" 1160000 77.2975014845559 6.06445798922692 -0.898783228155175
"30" 1200000 73.9637924715004 6.07918124604763 -0.917929513062128
"31" 1240000 70.8566628660739 6.09342168516223 -0.93656798991497
"32" 1280000 68.0237070570056 6.10720996964787 -0.954288388650451
"33" 1320000 65.3803712797385 6.12057393120585 -0.971501301933322
"34" 1360000 62.9014405095179 6.13353890837022 -0.988288093078668
"35" 1400000 60.5799896910789 6.14612803567824 -1.00461948934803
"36" 1440000 58.4271523205085 6.15836249209525 -1.02033396468244
"37" 1480000 56.4608661585804 6.17026171539496 -1.03520114812536
"38" 1520000 54.5697741507076 6.18184358794477 -1.0499965280794
"39" 1560000 52.8151571999702 6.19312459835446 -1.06419010767122
"40" 1600000 51.189415490391 6.20411998265593 -1.07776851388152
"41" 1640000 49.702600301783 6.2148438480477 -1.09056957403395
"42" 1680000 48.3293494220416 6.22530928172586 -1.10273773544964
"43" 1720000 46.9842335636534 6.23552844690755 -1.11499653767619
"44" 1760000 45.6792122105183 6.24551266781415 -1.12723007903609
"45" 1800000 44.4454648931727 6.25527250510331 -1.13912123122348
"46" 1840000 43.2750973772045 6.26481782300954 -1.15071063064705
"47" 1880000 42.1582755089976 6.27415784926368 -1.16206584675823
"48" 1920000 41.0804811574904 6.28330122870355 -1.17331316278676
"49" 1960000 40.0338717273805 6.29225607135648 -1.18452109112497
"50" 2000000 39.0614527943517 6.30102999566398 -1.19520029267697
"51" 2040000 38.1356144747663 6.3096301674259 -1.2056179359227
"52" 2080000 37.2387565099096 6.31806333496276 -1.21595351400855
"53" 2120000 36.3781111743481 6.32633586092875 -1.22610853858232
"54" 2160000 35.5587424302846 6.33445375115093 -1.23600229112029
"55" 2200000 34.7707213275727 6.34242268082221 -1.24573498411317
"56" 2240000 34.0387003010951 6.35024801833416 -1.25497571536782
"57" 2280000 33.3398587140669 6.35793484700045 -1.26398492937567
"58" 2320000 32.6663821311863 6.3654879848909 -1.27284764630656
"59" 2360000 32.0640744049979 6.37291200297011 -1.28092997680392
"60" 2400000 31.5104794331812 6.38021124171161 -1.28849367340895
"61" 2440000 30.952699029492 6.38738982633873 -1.29625015959816
"62" 2480000 30.4581006032731 6.39445168082622 -1.30324586762193
"63" 2520000 30.0549015586168 6.40140054078154 -1.30903337461561
"64" 2560000 29.9425941725677 6.40823996531185 -1.31065926031003
"65" 2600000 29.481162546411 6.41497334797082 -1.31740407915012
"66" 2640000 29.0480784513985 6.42160392686983 -1.32383127561655
"67" 2680000 28.6158771703509 6.42813479402879 -1.3303416214442
"68" 2720000 28.2154277061407 6.4345689040342 -1.33646204649224
"69" 2760000 27.8027954125726 6.44090908206522 -1.3428602204932
"70" 2800000 27.4004420156889 6.44715803134222 -1.34919111565596
"71" 2840000 26.9987688009568 6.45331834004704 -1.35560472454635
"72" 2880000 26.6027661924084 6.45939248775923 -1.36202188692109
"73" 2920000 26.2086414656765 6.46538285144842 -1.36850417472089
"74" 2960000 25.8430738108825 6.47129171105894 -1.37460451646018
"75" 3000000 25.4667358436919 6.47712125471966 -1.38097540087956
"76" 3040000 25.1171807001089 6.48287358360875 -1.38697779440353
"77" 3080000 24.7650486740712 6.48855071650044 -1.39310949854431
"78" 3120000 24.4298085402468 6.49415459401844 -1.39902862107933
"79" 3160000 24.08864329348 6.4996870826184 -1.40513634383422
"80" 3200000 23.7270695139658 6.50514997831991 -1.41170458181153
"81" 3240000 23.4147006160061 6.51054501020661 -1.41746007524382
"82" 3280000 23.0963889172432 6.51587384371168 -1.42340460047538
"83" 3320000 22.7870201173183 6.52113808370404 -1.42926114869528
"84" 3360000 22.4981305571849 6.52633927738984 -1.43480225177074
"85" 3400000 22.2003822334178 6.53147891704226 -1.44058823249309
"86" 3440000 21.915465656599 6.53655844257153 -1.44619798152736
"87" 3480000 21.620035946843 6.54157924394658 -1.45209227273737
"88" 3520000 21.3671153954469 6.54654266347813 -1.45720278896833
"89" 3560000 21.1208946962174 6.55144999797287 -1.46223637316425
"90" 3600000 20.8661246522823 6.55630250076729 -1.46750688695229
"91" 3640000 20.6031770242655 6.56110138364906 -1.47301449039585
"92" 3680000 20.339674624689 6.56584781867352 -1.47860468324014
"93" 3720000 20.0920159452382 6.5705429398819 -1.48392517029243
"94" 3760000 19.8646338755961 6.57518784492766 -1.48886811944276
"95" 3800000 19.6341942902391 6.57978359661681 -1.4939356001984
"96" 3840000 19.3988208923523 6.58433122436753 -1.49917335118622
"97" 3880000 19.1754289094391 6.58883172559421 -1.50420359756063
"98" 3920000 18.9595750695205 6.59328606702046 -1.50912008493193
"99" 3960000 18.7442915450727 6.59769518592551 -1.51407965386729
"100" 4000000 18.5228532998307 6.60205999132796 -1.51924079729336
"101" 4040000 18.3174735338274 6.6063813651106 -1.52408311172375
"102" 4080000 18.101599709095 6.61066016308988 -1.52923172757532
"103" 4120000 17.9097379925221 6.61489721603313 -1.53385945198285
"104" 4160000 17.7110929054588 6.61909333062674 -1.5387033232414
"105" 4200000 17.5158180327582 6.6232492903979 -1.54351825966881
"106" 4240000 17.3471222152253 6.62736585659273 -1.54772124621938
"107" 4280000 17.1767020945568 6.63144376901317 -1.55200890094228
"108" 4320000 17.0054056741845 6.63548374681491 -1.55636168769231
"109" 4360000 16.8442783603109 6.63948648926859 -1.56049627469495
"110" 4400000 16.6954912600562 6.64345267648619 -1.56434948187146
"111" 4440000 16.5353335038648 6.64738297011462 -1.56853572574582
"112" 4480000 16.3881260837763 6.65127801399814 -1.57241938785645
"113" 4520000 16.2425719677629 6.65513843481138 -1.57629388472247
"114" 4560000 16.1028105790662 6.65896484266444 -1.58004700018225
