"realInteractionDistance" "loessExpectedValue" "loggendist" "loginteraction"
"1" 40000 972.291756228421 4.60205999132796 0
"2" 80000 898.492487448518 4.90308998699194 -0.0342821533138346
"3" 120000 826.85275603234 5.07918124604763 -0.0703684252024033
"4" 160000 757.172881101536 5.20411998265593 -0.108601552631939
"5" 200000 689.017987306816 5.30102999566398 -0.149566043890864
"6" 240000 621.962699135285 5.38021124171161 -0.194032263912571
"7" 280000 555.752679169923 5.44715803134222 -0.242915038493317
"8" 320000 490.552778790582 5.50514997831991 -0.297110863348904
"9" 360000 423.929271351754 5.55630250076729 -0.360503198864705
"10" 400000 378.377759625048 5.60205999132796 -0.409871002095171
"11" 440000 341.546223930525 5.64345267648619 -0.454347115293246
"12" 480000 310.510088724545 5.68124123737559 -0.495720888192524
"13" 520000 283.682447322331 5.7160033436348 -0.534964138592108
"14" 560000 260.542335417001 5.7481880270062 -0.571918301812858
"15" 600000 240.535091814548 5.77815125038364 -0.606618158689326
"16" 640000 222.911566830748 5.80617997398389 -0.639663999006901
"17" 680000 207.57540640752 5.83250891270624 -0.670620706622057
"18" 720000 194.096380736238 5.85733249643127 -0.699779166224425
"19" 760000 181.767558629775 5.88081359228079 -0.728280229387837
"20" 800000 170.386078829434 5.90308998699194 -0.756362495093719
"21" 840000 160.194136587882 5.92427928606188 -0.783149987484649
"22" 880000 150.664474985672 5.94448267215017 -0.80978574095712
"23" 920000 141.990808400345 5.96378782734556 -0.83553637173827
"24" 960000 133.990808961825 5.98227123303957 -0.860721594358806
"25" 1000000 126.536448122449 6 -0.885580963864209
"26" 1040000 119.754536470237 6.01703333929878 -0.909504629430322
"27" 1080000 113.572830842944 6.03342375548695 -0.932522152651675
"28" 1120000 107.991649003366 6.04921802267018 -0.9544064307308
"29" 1160000 102.838952980544 6.06445798922692 -0.975638957140882
"30" 1200000 98.2316851568754 6.07918124604763 -0.99554500911566
"31" 1240000 93.9397451846372 6.09342168516223 -1.01494722570674
"32" 1280000 90.2025470549586 6.10720996964787 -1.03257780259869
"33" 1320000 86.5579054824051 6.12057393120585 -1.05048986462924
"34" 1360000 83.3343077714728 6.13353890837022 -1.06697277127424
"35" 1400000 80.1280057563186 6.14612803567824 -1.08401226945661
"36" 1440000 77.1553279290262 6.15836249209525 -1.100430682055
"37" 1480000 74.3927386682816 6.17026171539496 -1.11626605654625
"38" 1520000 71.8447877381102 6.18184358794477 -1.13140133749751
"39" 1560000 69.393232815288 6.19312459835446 -1.14647948312097
"40" 1600000 67.1265460757135 6.20411998265593 -1.16090230191023
"41" 1640000 64.8823090605727 6.2148438480477 -1.17567030617022
"42" 1680000 62.8638617790768 6.22530928172586 -1.18939554694356
"43" 1720000 60.840143784097 6.23552844690755 -1.2036063717597
"44" 1760000 58.9655806510147 6.24551266781415 -1.21719802399483
"45" 1800000 57.2305890753763 6.25527250510331 -1.2301683873827
"46" 1840000 55.5311691401807 6.26481782300954 -1.24325978641146
"47" 1880000 53.9480856762078 6.27415784926368 -1.25582056496812
"48" 1920000 52.3751204190848 6.28330122870355 -1.26867156902369
"49" 1960000 50.987843408192 6.29225607135648 -1.28032996016271
"50" 2000000 49.5652433999406 6.30102999566398 -1.29261936030559
"51" 2040000 48.2786982009887 6.3096301674259 -1.30404105235711
"52" 2080000 47.0879026869113 6.31806333496276 -1.31488725628205
"53" 2120000 45.9828034255541 6.32633586092875 -1.32520115821788
"54" 2160000 45.0388974376408 6.33445375115093 -1.33420885316757
"55" 2200000 44.0184608806615 6.34242268082221 -1.34416175027465
"56" 2240000 43.0506255906021 6.35024801833416 -1.35381713672401
"57" 2280000 42.1551901598971 6.35793484700045 -1.36294555079217
"58" 2320000 41.2856736580093 6.3654879848909 -1.37199722814485
"59" 2360000 40.4283026490607 6.37291200297011 -1.38111109531486
"60" 2400000 39.5601241763626 6.38021124171161 -1.39053895736802
"61" 2440000 38.773814244626 6.38738982633873 -1.39925807813469
"62" 2480000 37.955027582025 6.39445168082622 -1.4085272921493
"63" 2520000 37.1674690192633 6.40140054078154 -1.41763361541801
"64" 2560000 36.4168885169704 6.40823996531185 -1.42649376687784
"65" 2600000 35.7245889960532 6.41497334797082 -1.43482936248991
"66" 2640000 35.0605624278677 6.42160392686983 -1.44297772491786
"67" 2680000 34.4018864120331 6.42813479402879 -1.45121434594633
"68" 2720000 33.7530806115142 6.4345689040342 -1.45948318689455
"69" 2760000 33.1297162805833 6.44090908206522 -1.46757888686873
"70" 2800000 32.5441796027909 6.44715803134222 -1.47532327550761
"71" 2840000 31.9558230833469 6.45331834004704 -1.48324659540049
"72" 2880000 31.4346752632332 6.45939248775923 -1.49038762529577
"73" 2920000 30.916992008102 6.46538285144842 -1.49759936981482
"74" 2960000 30.4271781389705 6.47129171105894 -1.5045349263943
"75" 3000000 29.9616883130347 6.47712125471966 -1.51123032171054
"76" 3040000 29.5428719199644 6.48287358360875 -1.51734389187589
"77" 3080000 29.1183547337059 6.48855071650044 -1.52362977100023
"78" 3120000 28.7321335953238 6.49415459401844 -1.52942872641642
"79" 3160000 28.3519619139524 6.4996870826184 -1.53521348670776
"80" 3200000 27.9526008840967 6.50514997831991 -1.54137437994795
"81" 3240000 27.5706379675354 6.51054501020661 -1.54734978798606
"82" 3280000 27.2121276670043 6.51587384371168 -1.55303410370747
"83" 3320000 26.8959263859946 6.52113808370404 -1.55811009607884
"84" 3360000 26.5914636327004 6.52633927738984 -1.563054361327
"85" 3400000 26.2787658213823 6.53147891704226 -1.56819163872805
"86" 3440000 25.9704656925331 6.53655844257153 -1.57331686621128
"87" 3480000 25.6769761377965 6.54157924394658 -1.57825272601745
"88" 3520000 25.3976112124862 6.54654266347813 -1.58300373280067
"89" 3560000 25.0963865828397 6.55144999797287 -1.58818540793366
"90" 3600000 24.8419176773005 6.55630250076729 -1.59261148525751
"91" 3640000 24.5654861471989 6.56110138364906 -1.59747124033721
"92" 3680000 24.2867296957965 6.56584781867352 -1.60242756424173
"93" 3720000 24.0295420456479 6.5705429398819 -1.60705110940374
"94" 3760000 23.7781811450894 6.57518784492766 -1.61161797227534
"95" 3800000 23.5110582522888 6.57978359661681 -1.61652442599343
"96" 3840000 23.2279726265569 6.58433122436753 -1.62178529795515
"97" 3880000 22.9666981826185 6.58883172559421 -1.62669804036712
"98" 3920000 22.7049374277516 6.59328606702046 -1.63167629414221
"99" 3960000 22.4090945147155 6.59769518592551 -1.63737229518117
"100" 4000000 22.1323202674192 6.60205999132796 -1.64276965743538
"101" 4040000 21.8371668843931 6.6063813651106 -1.64860031042869
"102" 4080000 21.5653059733639 6.61066016308988 -1.65404097912169
"103" 4120000 21.3049252347508 6.61489721603313 -1.65931658904214
"104" 4160000 21.0601934044987 6.61909333062674 -1.66433424833991
"105" 4200000 20.8177746725196 6.6232492903979 -1.66936230000625
"106" 4240000 20.6130624857766 6.62736585659273 -1.67365408374527
"107" 4280000 20.4171149303247 6.63144376901317 -1.67780223003178
"108" 4320000 20.2345821619776 6.63548374681491 -1.68170236274417
"109" 4360000 20.0590843705424 6.63948648926859 -1.68548549845376
"110" 4400000 19.881732754977 6.64345267648619 -1.68934237168573
"111" 4440000 19.7260838073441 6.64738297011462 -1.69275572959887
"112" 4480000 19.5533814879002 6.65127801399814 -1.69657473004091
"113" 4520000 19.4034982840112 6.65513843481138 -1.69991656696146
"114" 4560000 19.2652735940298 6.65896484266444 -1.70302142252783
"115" 4600000 19.1188034899105 6.66275783168157 -1.70633589413005
"116" 4640000 18.9782033081741 6.66651798055488 -1.70954150871483
"117" 4680000 18.8513159663068 6.67024585307412 -1.71245493083145
"118" 4720000 18.7124101082149 6.67394199863409 -1.71566687644767
"119" 4760000 18.5650167814833 6.67760695272049 -1.71910125737986
"120" 4800000 18.425655459343 6.68124123737559 -1.72237365746819
"121" 4840000 18.2642796287563 6.68484536164441 -1.72619405586995
"122" 4880000 18.1110586157612 6.68841982200271 -1.72985276736101
"123" 4920000 17.9575046466539 6.69196510276736 -1.73355061603154
"124" 4960000 17.7878464798076 6.6954816764902 -1.73767323095297
"125" 5000000 17.6452102392519 6.69897000433602 -1.74116976625301
"126" 5040000 17.5065633914502 6.70243053644553 -1.74459570281122
"127" 5080000 17.3759425893051 6.70586371228392 -1.74784823052656
"128" 5120000 17.2558472408573 6.70926996097583 -1.75086031603877
"129" 5160000 17.2004932605468 6.71264970162721 -1.75225570211468
"130" 5200000 17.2985254627653 6.7160033436348 -1.74978751834361
"131" 5240000 17.111941563385 6.71933128698373 -1.75449731504697
"132" 5280000 16.9237519178364 6.72263392253381 -1.75929995305114
