"realInteractionDistance" "loessExpectedValue" "loggendist" "loginteraction"
"1" 40000 1072.41060121473 4.60205999132796 0
"2" 80000 993.990035596499 4.90308998699194 -0.032979067741164
"3" 120000 917.769853882123 5.07918124604763 -0.0676273102497013
"4" 160000 843.602902282996 5.20411998265593 -0.104223033317734
"5" 200000 771.093804858328 5.30102999566398 -0.143253884590549
"6" 240000 699.817740341568 5.38021124171161 -0.185376150881683
"7" 280000 629.473364864745 5.44715803134222 -0.231383740137149
"8" 320000 560.053931926225 5.50514997831991 -0.282131247913781
"9" 360000 492.447761043846 5.55630250076729 -0.338000931277309
"10" 400000 435.206404468058 5.60205999132796 -0.391665820724141
"11" 440000 390.726395177573 5.64345267648619 -0.438488347912456
"12" 480000 353.9803630264 5.68124123737559 -0.481381928195131
"13" 520000 323.63692837833 5.7160033436348 -0.520303027856378
"14" 560000 297.971366342674 5.7481880270062 -0.556186566100577
"15" 600000 275.791361560274 5.77815125038364 -0.589780439590174
"16" 640000 255.904282002691 5.80617997398389 -0.622283545586102
"17" 680000 238.24469619353 5.83250891270624 -0.653337857360881
"18" 720000 222.373668597552 5.85733249643127 -0.683277737631032
"19" 760000 207.933624129507 5.88081359228079 -0.712436375444748
"20" 800000 194.783815169499 5.90308998699194 -0.740808230538791
"21" 840000 183.013332770207 5.92427928606188 -0.767878368682915
"22" 880000 172.269621416265 5.94448267215017 -0.794152399207124
"23" 920000 162.303742904109 5.96378782734556 -0.820032563255984
"24" 960000 153.293572060852 5.98227123303957 -0.844837154203326
"25" 1000000 145.000981807608 6 -0.868990155638838
"26" 1040000 137.623821231847 6.01703333929878 -0.891667486309561
"27" 1080000 130.627160233353 6.03342375548695 -0.914327612894296
"28" 1120000 124.184029771735 6.04921802267018 -0.936295349915102
"29" 1160000 118.251926430741 6.06445798922692 -0.957552873992513
"30" 1200000 112.636533315036 6.07918124604763 -0.978681823058457
"31" 1240000 107.465441507839 6.09342168516223 -0.999092271238393
"32" 1280000 102.738076049913 6.10720996964787 -1.01862966996852
"33" 1320000 98.2777954374619 6.12057393120585 -1.03790569266411
"34" 1360000 94.1296825385264 6.13353890837022 -1.05663450451927
"35" 1400000 90.332846947174 6.14612803567824 -1.07451540075401
"36" 1440000 86.7365319823046 6.15836249209525 -1.09215904490085
"37" 1480000 83.5230343491244 6.17026171539496 -1.10855483486834
"38" 1520000 80.5879667508908 6.18184358794477 -1.12409089992822
"39" 1560000 77.5918371962059 6.19312459835446 -1.14054506342549
"40" 1600000 74.9762598474565 6.20411998265593 -1.15543732644276
"41" 1640000 72.5171720900351 6.2148438480477 -1.16992023868509
"42" 1680000 70.1431536223609 6.22530928172586 -1.18437581073082
"43" 1720000 67.8913227291269 6.23552844690755 -1.19854682837744
"44" 1760000 65.8231442742846 6.24551266781415 -1.21198247445038
"45" 1800000 63.7786221542138 6.25527250510331 -1.22568596581155
"46" 1840000 61.9444428347067 6.26481782300954 -1.23835874751461
"47" 1880000 60.1185596526605 6.27415784926368 -1.25135253149148
"48" 1920000 58.3802212145287 6.28330122870355 -1.26409536222435
"49" 1960000 56.6872746844954 6.29225607135648 -1.27687552029678
"50" 2000000 55.1006642358977 6.30102999566398 -1.28920426422681
"51" 2040000 53.5596264736827 6.3096301674259 -1.30152355894076
"52" 2080000 52.1173180957184 6.31806333496276 -1.31337903924718
"53" 2120000 50.7619182421506 6.32633586092875 -1.32482307322243
"54" 2160000 49.3781461490145 6.33445375115093 -1.33682631774084
"55" 2200000 48.1623598108172 6.34242268082221 -1.34765334061468
"56" 2240000 46.9660333684834 6.35024801833416 -1.3585772161829
"57" 2280000 45.844675728801 6.35793484700045 -1.36907219330982
"58" 2320000 44.8120717508104 6.3654879848909 -1.37896607583852
"59" 2360000 43.8036922181885 6.37291200297011 -1.38885037973141
"60" 2400000 42.8087409250979 6.38021124171161 -1.39882864379656
"61" 2440000 41.8525209747232 6.38738982633873 -1.40863947578752
"62" 2480000 40.9513282708739 6.39445168082622 -1.41809310568893
