"realInteractionDistance" "loessExpectedValue" "loggendist" "loginteraction"
"1" 40000 783.549150341662 4.60205999132796 0
"2" 80000 738.768083051147 4.90308998699194 -0.0255581196340004
"3" 120000 694.888837663145 5.07918124604763 -0.0521509085592731
"4" 160000 651.923170202587 5.20411998265593 -0.0798698273028852
"5" 200000 609.790021794071 5.30102999566398 -0.108885930435537
"6" 240000 568.36382310876 5.38021124171161 -0.139439817128166
"7" 280000 527.513507762432 5.44715803134222 -0.17183265914787
"8" 320000 487.129882805332 5.50514997831991 -0.206421471985727
"9" 360000 447.152994717344 5.55630250076729 -0.243610100313498
"10" 400000 407.61631113409 5.60205999132796 -0.283814689644339
"11" 440000 368.777826650832 5.64345267648619 -0.327301443486519
"12" 480000 328.99853820202 5.68124123737559 -0.376872275703579
"13" 520000 299.952964213458 5.7160033436348 -0.417013085905518
"14" 560000 275.400396827628 5.7481880270062 -0.454101682310273
"15" 600000 254.113363415912 5.77815125038364 -0.48903873950752
"16" 640000 235.693631515298 5.80617997398389 -0.521718396044455
"17" 680000 219.267993738332 5.83250891270624 -0.553091001104116
"18" 720000 204.777482779945 5.85733249643127 -0.582784043866244
"19" 760000 191.888324038009 5.88081359228079 -0.611017694289842
"20" 800000 180.255935064809 5.90308998699194 -0.638176670906048
"21" 840000 169.692095891553 5.92427928606188 -0.664404630277459
"22" 880000 160.33349963855 5.94448267215017 -0.689041971887145
"23" 920000 151.673616976828 5.96378782734556 -0.713156200455303
"24" 960000 143.701476617371 5.98227123303957 -0.736605013222656
"25" 1000000 136.24175214739 6 -0.759756023743994
"26" 1040000 129.422769173599 6.01703333929878 -0.782055556113505
"27" 1080000 123.114484566463 6.03342375548695 -0.80375709280873
"28" 1120000 117.311443579521 6.04921802267018 -0.82472586496487
"29" 1160000 111.838442659193 6.06445798922692 -0.845475133081619
"30" 1200000 106.920201960895 6.07918124604763 -0.865006473590206
"31" 1240000 102.28052718165 6.09342168516223 -0.884273286179665
"32" 1280000 97.9442919706741 6.10720996964787 -0.903087112898519
"33" 1320000 93.9731086512985 6.12057393120585 -0.921062650360724
"34" 1360000 90.2382523651899 6.13353890837022 -0.938675568226753
"35" 1400000 86.7954846899727 6.14612803567824 -0.955569111291725
"36" 1440000 83.5967365308349 6.15836249209525 -0.971876920332314
"37" 1480000 80.6132030140568 6.17026171539496 -0.987660066641234
"38" 1520000 77.7486413342023 6.18184358794477 -1.00337343558878
"39" 1560000 75.0633966560291 6.19312459835446 -1.01863803144859
"40" 1600000 72.5039905974507 6.20411998265593 -1.03370433334739
"41" 1640000 70.1511445693422 6.2148438480477 -1.04803148274423
"42" 1680000 67.9257950770832 6.22530928172586 -1.06203151343886
"43" 1720000 65.8106170356555 6.23552844690755 -1.07577028127839
"44" 1760000 63.8400163348005 6.24551266781415 -1.08897325454559
"45" 1800000 61.9765408299096 6.25527250510331 -1.10183891122427
"46" 1840000 60.1632206214772 6.26481782300954 -1.11473516741374
"47" 1880000 58.4886900631621 6.27415784926368 -1.12699434917777
"48" 1920000 56.8478465568895 6.28330122870355 -1.13935222610786
"49" 1960000 55.3777620312857 6.29225607135648 -1.15073084329005
"50" 2000000 53.9515289712774 6.30102999566398 -1.16206248703382
"51" 2040000 52.6350991664501 6.3096301674259 -1.17279079851306
"52" 2080000 51.3886074768382 6.31806333496276 -1.18319939463385
"53" 2120000 50.1782138654557 6.32633586092875 -1.19355104582499
"54" 2160000 49.0162097463118 6.33445375115093 -1.20372651828491
"55" 2200000 47.9099477656468 6.34242268082221 -1.21364054664757
"56" 2240000 46.8398288924218 6.35024801833416 -1.22345094410171
"57" 2280000 45.8193839059929 6.35793484700045 -1.23301699870484
"58" 2320000 44.8867319798115 6.3654879848909 -1.24194825667185
"59" 2360000 44.0115227365227 6.37291200297011 -1.25049984921304
"60" 2400000 43.1431450852112 6.38021124171161 -1.25915444252728
"61" 2440000 42.2936288761169 6.38738982633873 -1.2677912939496
"62" 2480000 41.5013409588195 6.39445168082622 -1.27600411448969
"63" 2520000 40.7160282286002 6.40140054078154 -1.28430083722048
"64" 2560000 39.9435798291611 6.40823996531185 -1.29261925933116
"65" 2600000 39.2064682808327 6.41497334797082 -1.30070852120198
"66" 2640000 38.5052252571648 6.42160392686983 -1.3085465756363
"67" 2680000 37.8293233330495 6.42813479402879 -1.3162376710337
"68" 2720000 37.1583136137952 6.4345689040342 -1.3240102481852
"69" 2760000 36.5539290709474 6.44090908206522 -1.33113217921233
"70" 2800000 35.963388290766 6.44715803134222 -1.33820564196649
"71" 2840000 35.39678916106 6.45331834004704 -1.34510237500493
"72" 2880000 34.8724141316549 6.45939248775923 -1.35158423045365
"73" 2920000 34.3689648660865 6.46538285144842 -1.35789979187775
"74" 2960000 33.8784543265156 6.47129171105894 -1.36414265618934
"75" 3000000 33.4217057967261 6.47712125471966 -1.37003763211071
"76" 3040000 32.9768932707178 6.48287358360875 -1.37585650534521
"77" 3080000 32.5221584864195 6.48855071650044 -1.38188688213161
"78" 3120000 32.1119015027616 6.49415459401844 -1.38740022098305
"79" 3160000 31.6927877992485 6.4996870826184 -1.39310580120567
"80" 3200000 31.2829190392905 6.50514997831991 -1.39875897329679
"81" 3240000 30.8819355669258 6.51054501020661 -1.40436173150295
"82" 3280000 30.5039495719574 6.51587384371168 -1.40971016970554
"83" 3320000 30.1050336885817 6.52113808370404 -1.41542712647749
"84" 3360000 29.7172712810548 6.52633927738984 -1.42105731516756
"85" 3400000 29.3437985017964 6.53147891704226 -1.42654991222785
"86" 3440000 28.9686005125895 6.53655844257153 -1.43213872928214
"87" 3480000 28.587406152806 6.54157924394658 -1.43789149210331
"88" 3520000 28.2480222134896 6.54654266347813 -1.44307819793884
"89" 3560000 27.9022972406307 6.55144999797287 -1.44842628310867
"90" 3600000 27.5701928581607 6.55630250076729 -1.45362643993186
"91" 3640000 27.2489988600768 6.56110138364906 -1.45871569327164
"92" 3680000 26.9205927352305 6.56584781867352 -1.46398162609687
"93" 3720000 26.6328483498683 6.5705429398819 -1.4686486278363
"94" 3760000 26.3425112079686 6.57518784492766 -1.47340907050887
"95" 3800000 26.0548946623451 6.57978359661681 -1.47817692231977
"96" 3840000 25.7966092201941 6.58433122436753 -1.48250361920092
"97" 3880000 25.5446284874526 6.58883172559421 -1.48676665318131
"98" 3920000 25.2970619639472 6.59328606702046 -1.49099615947368
"99" 3960000 25.0253086916498 6.59769518592551 -1.49568680072723
"100" 4000000 24.7718409108581 6.60205999132796 -1.50010796178104
"101" 4040000 24.5292811985167 6.6063813651106 -1.50438142210327
"102" 4080000 24.2883555118852 6.61066016308988 -1.50866813292367
"103" 4120000 24.0478200258731 6.61489721603313 -1.51299053102086
"104" 4160000 23.8056645542599 6.61909333062674 -1.51738593435231
"105" 4200000 23.5538259855426 6.6232492903979 -1.52200478182694
"106" 4240000 23.3079892120113 6.62736585659273 -1.5265614356045
"107" 4280000 23.0768418464917 6.63144376901317 -1.53088987031167
"108" 4320000 22.8312182040181 6.63548374681491 -1.53553715927702
"109" 4360000 22.5983490004919 6.63948648926859 -1.53998953257071
"110" 4400000 22.3791101622325 6.64345267648619 -1.54422342988517
"111" 4440000 22.1409802441769 6.64738297011462 -1.54886939959115
