"realInteractionDistance" "loessExpectedValue" "loggendist" "loginteraction"
"1" 40000 1041.42450238831 4.60205999132796 0
"2" 80000 922.177697977648 4.90308998699194 -0.0528131764408638
"3" 120000 808.582846083441 5.07918124604763 -0.109903267808821
"4" 160000 699.241190490093 5.20411998265593 -0.173000787892672
"5" 200000 592.51045846865 5.30102999566398 -0.244931770906811
"6" 240000 478.810175260048 5.38021124171161 -0.337464420353841
"7" 280000 407.264243630917 5.44715803134222 -0.40775150920656
"8" 320000 355.086071064496 5.50514997831991 -0.467294154839623
"9" 360000 313.177378375746 5.55630250076729 -0.521837407149079
"10" 400000 280.119181546847 5.60205999132796 -0.570284942682534
"11" 440000 251.915418366804 5.64345267648619 -0.616373042332572
"12" 480000 228.870565615894 5.68124123737559 -0.658037848533668
"13" 520000 209.074444385658 5.7160033436348 -0.697326840114445
"14" 560000 192.215308862323 5.7481880270062 -0.733839817627838
"15" 600000 177.205194633392 5.77815125038364 -0.7691513426924
"16" 640000 163.899761953484 5.80617997398389 -0.803049468631664
"17" 680000 152.304362258027 5.83250891270624 -0.83491544898464
"18" 720000 141.502322508589 5.85733249643127 -0.866864223348095
"19" 760000 131.464795219446 5.88081359228079 -0.898818322177222
"20" 800000 122.545022613595 5.90308998699194 -0.929332115142123
"21" 840000 115.106731627988 5.92427928606188 -0.956527068820509
"22" 880000 108.149733985775 5.94448267215017 -0.98360233588827
"23" 920000 102.106680938204 5.96378782734556 -1.0085736321156
"24" 960000 96.4872809059969 5.98227123303957 -1.03315772365209
"25" 1000000 91.459154897957 6 -1.05640060734746
"26" 1040000 86.7023038032492 6.01703333929878 -1.07959715398708
"27" 1080000 82.3394924978963 6.03342375548695 -1.10201960555554
"28" 1120000 78.5920895752121 6.04921802267018 -1.12224895566151
"29" 1160000 75.2081343324447 6.06445798922692 -1.14136297604985
"30" 1200000 72.0461831025413 6.07918124604763 -1.16001681394049
"31" 1240000 69.2211955391489 6.09342168516223 -1.17738869558967
"32" 1280000 66.6875360023135 6.10720996964787 -1.19358312020798
"33" 1320000 64.2397238800119 6.12057393120585 -1.20982412587969
"34" 1360000 61.8384024032256 6.13353890837022 -1.2263695303916
"35" 1400000 59.6395278353951 6.14612803567824 -1.24209359494094
"36" 1440000 57.4625940722671 6.15836249209525 -1.25824256369292
"37" 1480000 55.5232192617277 6.17026171539496 -1.27315315266715
"38" 1520000 53.7618610969189 6.18184358794477 -1.28715349697686
"39" 1560000 51.9125783772406 6.19312459835446 -1.30235519162414
"40" 1600000 50.2673840406971 6.20411998265593 -1.31634150669163
"41" 1640000 48.6139106359857 6.2148438480477 -1.33086723312109
"42" 1680000 47.0741350451929 6.22530928172586 -1.34484544253724
"43" 1720000 45.4209656649575 6.23552844690755 -1.36037142820913
